TERRITORIO#en,TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#en,TIME_PERIOD#es,TIME_PERIOD_CODE,TIPO_ALOJAMIENTO#en,TIPO_ALOJAMIENTO#es,TIPO_ALOJAMIENTO_CODE,MEDIDAS#en,MEDIDAS#es,MEDIDAS_CODE,PAIS_RESIDENCIA#en,PAIS_RESIDENCIA#es,PAIS_RESIDENCIA_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#en,CONFIDENCIALIDAD_OBSERVACION#es,NOTAS_OBSERVACION,ESTADO_OBSERVACION#en,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Canary Islands,Canarias,ES70,2024 First quarter,2024 Primer trimestre,2024-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,100207,,,,,,
Canary Islands,Canarias,ES70,2024 Second quarter,2024 Segundo trimestre,2024-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,89766,,,,,,
Canary Islands,Canarias,ES70,2024 Third quarter,2024 Tercer trimestre,2024-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,100467,,,,,,
Canary Islands,Canarias,ES70,2024 Fourth quarter,2024 Cuarto trimestre,2024-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,99505,,,,,,
Canary Islands,Canarias,ES70,2024,2024,2024,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,389945,,,,,,
Canary Islands,Canarias,ES70,2025 First quarter,2025 Primer trimestre,2025-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,113191,,,,,,
Canary Islands,Canarias,ES70,2025 Second quarter,2025 Segundo trimestre,2025-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,97869,,,,,,
Canary Islands,Canarias,ES70,2025 Third quarter,2025 Tercer trimestre,2025-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,108170,,,,,,
Canary Islands,Canarias,ES70,2025 Fourth quarter,2025 Cuarto trimestre,2025-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,114084,,,,,,
Canary Islands,Canarias,ES70,2025,2025,2025,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Other,Otro,_O,433314,,,,,,
Canary Islands,Canarias,ES70,2018 First quarter,2018 Primer trimestre,2018-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,17804,,,,,,
Canary Islands,Canarias,ES70,2018 Second quarter,2018 Segundo trimestre,2018-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,31361,,,,,,
Canary Islands,Canarias,ES70,2018 Third quarter,2018 Tercer trimestre,2018-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,37156,,,,,,
Canary Islands,Canarias,ES70,2018 Fourth quarter,2018 Cuarto trimestre,2018-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,24955,,,,,,
Canary Islands,Canarias,ES70,2018,2018,2018,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,111277,,,,,,
Canary Islands,Canarias,ES70,2019 First quarter,2019 Primer trimestre,2019-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,21834,,,,,,
Canary Islands,Canarias,ES70,2019 Second quarter,2019 Segundo trimestre,2019-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,44721,,,,,,
Canary Islands,Canarias,ES70,2019 Third quarter,2019 Tercer trimestre,2019-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,52342,,,,,,
Canary Islands,Canarias,ES70,2019 Fourth quarter,2019 Cuarto trimestre,2019-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,35115,,,,,,
Canary Islands,Canarias,ES70,2019,2019,2019,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,154011,,,,,,
Canary Islands,Canarias,ES70,2020 First quarter,2020 Primer trimestre,2020-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,25888,,,,,,
Canary Islands,Canarias,ES70,2020 Second quarter,2020 Segundo trimestre,2020-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,,,,,Missing value; data cannot exist,Valor no disponible; el dato no existe,M
Canary Islands,Canarias,ES70,2020 Third quarter,2020 Tercer trimestre,2020-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,34418,,,,,,
Canary Islands,Canarias,ES70,2020 Fourth quarter,2020 Cuarto trimestre,2020-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,18718,,,,,,
Canary Islands,Canarias,ES70,2020,2020,2020,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,79023,,,,,,
Canary Islands,Canarias,ES70,2021 First quarter,2021 Primer trimestre,2021-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,9949,,,,,,
Canary Islands,Canarias,ES70,2021 Second quarter,2021 Segundo trimestre,2021-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,31552,,,,,,
Canary Islands,Canarias,ES70,2021 Third quarter,2021 Tercer trimestre,2021-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,57314,,,,,,
Canary Islands,Canarias,ES70,2021 Fourth quarter,2021 Cuarto trimestre,2021-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,34634,,,,,,
Canary Islands,Canarias,ES70,2021,2021,2021,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,133448,,,,,,
Canary Islands,Canarias,ES70,2022 First quarter,2022 Primer trimestre,2022-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,20950,,,,,,
Canary Islands,Canarias,ES70,2022 Second quarter,2022 Segundo trimestre,2022-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,45463,,,,,,
Canary Islands,Canarias,ES70,2022 Third quarter,2022 Tercer trimestre,2022-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,49474,,,,,,
Canary Islands,Canarias,ES70,2022 Fourth quarter,2022 Cuarto trimestre,2022-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,33805,,,,,,
Canary Islands,Canarias,ES70,2022,2022,2022,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,149692,,,,,,
Canary Islands,Canarias,ES70,2023 First quarter,2023 Primer trimestre,2023-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,23584,,,,,,
Canary Islands,Canarias,ES70,2023 Second quarter,2023 Segundo trimestre,2023-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,34147,,,,,,
Canary Islands,Canarias,ES70,2023 Third quarter,2023 Tercer trimestre,2023-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,51563,,,,,,
Canary Islands,Canarias,ES70,2023 Fourth quarter,2023 Cuarto trimestre,2023-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,36091,,,,,,
Canary Islands,Canarias,ES70,2023,2023,2023,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,145384,,,,,,
Canary Islands,Canarias,ES70,2024 First quarter,2024 Primer trimestre,2024-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,30672,,,,,,
Canary Islands,Canarias,ES70,2024 Second quarter,2024 Segundo trimestre,2024-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,38400,,,,,,
Canary Islands,Canarias,ES70,2024 Third quarter,2024 Tercer trimestre,2024-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,42765,,,,,,
Canary Islands,Canarias,ES70,2024 Fourth quarter,2024 Cuarto trimestre,2024-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,33996,,,,,,
Canary Islands,Canarias,ES70,2024,2024,2024,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,145833,,,,,,
Canary Islands,Canarias,ES70,2025 First quarter,2025 Primer trimestre,2025-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,22828,,,,,,
Canary Islands,Canarias,ES70,2025 Second quarter,2025 Segundo trimestre,2025-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,28476,,,,,,
Canary Islands,Canarias,ES70,2025 Third quarter,2025 Tercer trimestre,2025-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,41313,,,,,,
Canary Islands,Canarias,ES70,2025 Fourth quarter,2025 Cuarto trimestre,2025-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,28286,,,,,,
Canary Islands,Canarias,ES70,2025,2025,2025,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,Spain (Canary Islands excluded),España (excluida Canarias),ES_XIC,120903,,,,,,
Canary Islands,Canarias,ES70,2018 First quarter,2018 Primer trimestre,2018-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,81152,,,,,,
Canary Islands,Canarias,ES70,2018 Second quarter,2018 Segundo trimestre,2018-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,88010,,,,,,
Canary Islands,Canarias,ES70,2018 Third quarter,2018 Tercer trimestre,2018-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,89126,,,,,,
Canary Islands,Canarias,ES70,2018 Fourth quarter,2018 Cuarto trimestre,2018-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,112874,,,,,,
Canary Islands,Canarias,ES70,2018,2018,2018,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,371162,,,,,,
Canary Islands,Canarias,ES70,2019 First quarter,2019 Primer trimestre,2019-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,103478,,,,,,
Canary Islands,Canarias,ES70,2019 Second quarter,2019 Segundo trimestre,2019-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,109080,,,,,,
Canary Islands,Canarias,ES70,2019 Third quarter,2019 Tercer trimestre,2019-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,115656,,,,,,
Canary Islands,Canarias,ES70,2019 Fourth quarter,2019 Cuarto trimestre,2019-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,128759,,,,,,
Canary Islands,Canarias,ES70,2019,2019,2019,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,456973,,,,,,
Canary Islands,Canarias,ES70,2020 First quarter,2020 Primer trimestre,2020-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,99628,,,,,,
Canary Islands,Canarias,ES70,2020 Second quarter,2020 Segundo trimestre,2020-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,,,,,Missing value; data cannot exist,Valor no disponible; el dato no existe,M
Canary Islands,Canarias,ES70,2020 Third quarter,2020 Tercer trimestre,2020-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,6834,,,,,,
Canary Islands,Canarias,ES70,2020 Fourth quarter,2020 Cuarto trimestre,2020-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,20077,,,,,,
Canary Islands,Canarias,ES70,2020,2020,2020,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,126539,,,,,,
Canary Islands,Canarias,ES70,2021 First quarter,2021 Primer trimestre,2021-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,552,,,Dato estimado con menos de 20 observaciones muestrales,,,
Canary Islands,Canarias,ES70,2021 Second quarter,2021 Segundo trimestre,2021-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,3184,,,Dato estimado con menos de 20 observaciones muestrales,,,
Canary Islands,Canarias,ES70,2021 Third quarter,2021 Tercer trimestre,2021-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,49999,,,,,,
Canary Islands,Canarias,ES70,2021 Fourth quarter,2021 Cuarto trimestre,2021-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,109457,,,,,,
Canary Islands,Canarias,ES70,2021,2021,2021,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,163192,,,,,,
Canary Islands,Canarias,ES70,2022 First quarter,2022 Primer trimestre,2022-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,117528,,,,,,
Canary Islands,Canarias,ES70,2022 Second quarter,2022 Segundo trimestre,2022-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,159424,,,,,,
Canary Islands,Canarias,ES70,2022 Third quarter,2022 Tercer trimestre,2022-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,184512,,,,,,
Canary Islands,Canarias,ES70,2022 Fourth quarter,2022 Cuarto trimestre,2022-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,163101,,,,,,
Canary Islands,Canarias,ES70,2022,2022,2022,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,624565,,,,,,
Canary Islands,Canarias,ES70,2023 First quarter,2023 Primer trimestre,2023-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,166803,,,,,,
Canary Islands,Canarias,ES70,2023 Second quarter,2023 Segundo trimestre,2023-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,158405,,,,,,
Canary Islands,Canarias,ES70,2023 Third quarter,2023 Tercer trimestre,2023-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,161414,,,,,,
Canary Islands,Canarias,ES70,2023 Fourth quarter,2023 Cuarto trimestre,2023-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,157342,,,,,,
Canary Islands,Canarias,ES70,2023,2023,2023,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,643963,,,,,,
Canary Islands,Canarias,ES70,2024 First quarter,2024 Primer trimestre,2024-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,149686,,,,,,
Canary Islands,Canarias,ES70,2024 Second quarter,2024 Segundo trimestre,2024-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,168279,,,,,,
Canary Islands,Canarias,ES70,2024 Third quarter,2024 Tercer trimestre,2024-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,148325,,,,,,
Canary Islands,Canarias,ES70,2024 Fourth quarter,2024 Cuarto trimestre,2024-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,162426,,,,,,
Canary Islands,Canarias,ES70,2024,2024,2024,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,628716,,,,,,
Canary Islands,Canarias,ES70,2025 First quarter,2025 Primer trimestre,2025-Q1,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,137094,,,,,,
Canary Islands,Canarias,ES70,2025 Second quarter,2025 Segundo trimestre,2025-Q2,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,150422,,,,,,
Canary Islands,Canarias,ES70,2025 Third quarter,2025 Tercer trimestre,2025-Q3,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,148444,,,,,,
Canary Islands,Canarias,ES70,2025 Fourth quarter,2025 Cuarto trimestre,2025-Q4,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,173845,,,,,,
Canary Islands,Canarias,ES70,2025,2025,2025,,Hotel 5 Estrellas,HOTEL_ESTRELLAS_5,,Turistas,TURISTAS,United Kingdom of Great Britain and Northern Ireland,Reino Unido,GB,609806,,,,,,
Canary Islands,Canarias,ES70,2018 First quarter,2018 Primer trimestre,2018-Q1,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,323433,,,,,,
Canary Islands,Canarias,ES70,2018 Second quarter,2018 Segundo trimestre,2018-Q2,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,312268,,,,,,
Canary Islands,Canarias,ES70,2018 Third quarter,2018 Tercer trimestre,2018-Q3,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,318662,,,,,,
Canary Islands,Canarias,ES70,2018 Fourth quarter,2018 Cuarto trimestre,2018-Q4,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,350577,,,,,,
Canary Islands,Canarias,ES70,2018,2018,2018,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,1304940,,,,,,
Canary Islands,Canarias,ES70,2019 First quarter,2019 Primer trimestre,2019-Q1,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,306498,,,,,,
Canary Islands,Canarias,ES70,2019 Second quarter,2019 Segundo trimestre,2019-Q2,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,229194,,,,,,
Canary Islands,Canarias,ES70,2019 Third quarter,2019 Tercer trimestre,2019-Q3,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,234064,,,,,,
Canary Islands,Canarias,ES70,2019 Fourth quarter,2019 Cuarto trimestre,2019-Q4,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,321382,,,,,,
Canary Islands,Canarias,ES70,2019,2019,2019,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,1091139,,,,,,
Canary Islands,Canarias,ES70,2020 First quarter,2020 Primer trimestre,2020-Q1,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,245179,,,,,,
Canary Islands,Canarias,ES70,2020 Second quarter,2020 Segundo trimestre,2020-Q2,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,,,,,Missing value; data cannot exist,Valor no disponible; el dato no existe,M
Canary Islands,Canarias,ES70,2020 Third quarter,2020 Tercer trimestre,2020-Q3,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,66276,,,,,,
Canary Islands,Canarias,ES70,2020 Fourth quarter,2020 Cuarto trimestre,2020-Q4,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,51425,,,,,,
Canary Islands,Canarias,ES70,2020,2020,2020,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,362881,,,,,,
Canary Islands,Canarias,ES70,2021 First quarter,2021 Primer trimestre,2021-Q1,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,31118,,,,,,
Canary Islands,Canarias,ES70,2021 Second quarter,2021 Segundo trimestre,2021-Q2,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,57110,,,,,,
Canary Islands,Canarias,ES70,2021 Third quarter,2021 Tercer trimestre,2021-Q3,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,152720,,,,,,
Canary Islands,Canarias,ES70,2021 Fourth quarter,2021 Cuarto trimestre,2021-Q4,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,278195,,,,,,
Canary Islands,Canarias,ES70,2021,2021,2021,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,519143,,,,,,
Canary Islands,Canarias,ES70,2022 First quarter,2022 Primer trimestre,2022-Q1,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,203249,,,,,,
Canary Islands,Canarias,ES70,2022 Second quarter,2022 Segundo trimestre,2022-Q2,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,226326,,,,,,
Canary Islands,Canarias,ES70,2022 Third quarter,2022 Tercer trimestre,2022-Q3,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,223557,,,,,,
Canary Islands,Canarias,ES70,2022 Fourth quarter,2022 Cuarto trimestre,2022-Q4,,Hotel 4 Estrellas,HOTEL_ESTRELLAS_4,,Turistas,TURISTAS,Germany,Alemania,DE,276778,,,,,,
