MEDIDAS#es,MEDIDAS_CODE,EDAD#es,EDAD_CODE,PAIS_RESIDENCIA#es,PAIS_RESIDENCIA_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,2494,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,6523,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,6120,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,3952,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018,2018,Total,_T,La Palma,ES707,19089,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,2516,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,4477,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,9173,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,2650,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019,2019,Total,_T,La Palma,ES707,18816,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,2716,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,5468,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,1888,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020,2020,Total,_T,La Palma,ES707,10071,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,1892,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,4326,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,15126,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,10116,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021,2021,Total,_T,La Palma,ES707,31460,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,3054,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,8350,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,10261,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,6419,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022,2022,Total,_T,La Palma,ES707,28083,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,1184,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,3134,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,8564,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,4257,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023,2023,Total,_T,La Palma,ES707,17138,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,3046,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,2389,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,4987,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,2453,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024,2024,Total,_T,La Palma,ES707,12875,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,3904,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,5440,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,9770,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,6478,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025,2025,Total,_T,La Palma,ES707,26040,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,7715,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,5425,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,6186,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,7233,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018,2018,Total,_T,La Palma,ES707,26559,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,6249,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,3409,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,6528,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,6795,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019,2019,Total,_T,La Palma,ES707,22981,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,2303,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,1411,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,1569,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020,2020,Total,_T,La Palma,ES707,5283,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,1492,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,1566,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,3030,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,1410,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021,2021,Total,_T,La Palma,ES707,7496,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,1154,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,2323,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,4780,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,6027,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022,2022,Total,_T,La Palma,ES707,14284,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,3668,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,2543,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,2550,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,6769,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023,2023,Total,_T,La Palma,ES707,15530,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,9079,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,1913,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,2974,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,6152,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024,2024,Total,_T,La Palma,ES707,20119,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,8411,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,3713,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,3662,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,11197,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025,2025,Total,_T,La Palma,ES707,26983,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,81283,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,53953,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,52506,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,61435,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2018,2018,Total,_T,La Palma,ES707,249177,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,66451,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,51334,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,54282,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,63613,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2019,2019,Total,_T,La Palma,ES707,235680,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,48782,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,Total,_T,Total,_T,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,16064,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,11095,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2020,2020,Total,_T,La Palma,ES707,75941,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,9575,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,15076,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,42393,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,35532,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2021,2021,Total,_T,La Palma,ES707,102576,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,20528,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,34813,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,37915,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,38784,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2022,2022,Total,_T,La Palma,ES707,132040,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,35215,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,24042,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,31273,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,43592,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2023,2023,Total,_T,La Palma,ES707,134123,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,49760,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,29212,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,29879,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,46263,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2024,2024,Total,_T,La Palma,ES707,155114,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,54409,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,37012,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,39510,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,57533,,,,
Turistas,TURISTAS,Total,_T,Total,_T,2025,2025,Total,_T,La Palma,ES707,188913,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,27567,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,17264,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,18053,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,15931,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2018,2018,Total,_T,La Palma,ES707,78815,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,19149,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,16507,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,15111,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,20565,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2019,2019,Total,_T,La Palma,ES707,71332,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,16159,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,Total,_T,Otro,_O,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,1777,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,2201,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2020,2020,Total,_T,La Palma,ES707,20137,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,1791,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,2733,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,6913,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,4766,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2021,2021,Total,_T,La Palma,ES707,16203,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,4953,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,7207,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,8393,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,8899,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2022,2022,Total,_T,La Palma,ES707,29452,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,11136,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,7203,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,7713,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,10200,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2023,2023,Total,_T,La Palma,ES707,36252,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,12233,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,7763,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Tercer trimestre,2024-Q3,Total,_T,La Palma,ES707,9367,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Cuarto trimestre,2024-Q4,Total,_T,La Palma,ES707,10875,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024,2024,Total,_T,La Palma,ES707,40238,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Primer trimestre,2025-Q1,Total,_T,La Palma,ES707,13474,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Segundo trimestre,2025-Q2,Total,_T,La Palma,ES707,8919,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Tercer trimestre,2025-Q3,Total,_T,La Palma,ES707,9262,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Cuarto trimestre,2025-Q4,Total,_T,La Palma,ES707,12265,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025,2025,Total,_T,La Palma,ES707,43920,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Primer trimestre,2018-Q1,Total,_T,La Palma,ES707,11115,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Segundo trimestre,2018-Q2,Total,_T,La Palma,ES707,5931,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Tercer trimestre,2018-Q3,Total,_T,La Palma,ES707,4905,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Cuarto trimestre,2018-Q4,Total,_T,La Palma,ES707,7366,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018,2018,Total,_T,La Palma,ES707,29317,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Primer trimestre,2019-Q1,Total,_T,La Palma,ES707,8108,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Segundo trimestre,2019-Q2,Total,_T,La Palma,ES707,4356,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Tercer trimestre,2019-Q3,Total,_T,La Palma,ES707,4531,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Cuarto trimestre,2019-Q4,Total,_T,La Palma,ES707,6899,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019,2019,Total,_T,La Palma,ES707,23894,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Primer trimestre,2020-Q1,Total,_T,La Palma,ES707,6773,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Segundo trimestre,2020-Q2,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Tercer trimestre,2020-Q3,Total,_T,La Palma,ES707,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Cuarto trimestre,2020-Q4,Total,_T,La Palma,ES707,199,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020,2020,Total,_T,La Palma,ES707,6972,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Primer trimestre,2021-Q1,Total,_T,La Palma,ES707,33,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Segundo trimestre,2021-Q2,Total,_T,La Palma,ES707,96,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Tercer trimestre,2021-Q3,Total,_T,La Palma,ES707,1590,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Cuarto trimestre,2021-Q4,Total,_T,La Palma,ES707,479,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021,2021,Total,_T,La Palma,ES707,2198,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Primer trimestre,2022-Q1,Total,_T,La Palma,ES707,1885,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Segundo trimestre,2022-Q2,Total,_T,La Palma,ES707,3197,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Tercer trimestre,2022-Q3,Total,_T,La Palma,ES707,3563,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Cuarto trimestre,2022-Q4,Total,_T,La Palma,ES707,2023,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022,2022,Total,_T,La Palma,ES707,10668,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Primer trimestre,2023-Q1,Total,_T,La Palma,ES707,3443,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Segundo trimestre,2023-Q2,Total,_T,La Palma,ES707,2134,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Tercer trimestre,2023-Q3,Total,_T,La Palma,ES707,2023,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Cuarto trimestre,2023-Q4,Total,_T,La Palma,ES707,3055,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023,2023,Total,_T,La Palma,ES707,10655,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2024 Primer trimestre,2024-Q1,Total,_T,La Palma,ES707,3838,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2024 Segundo trimestre,2024-Q2,Total,_T,La Palma,ES707,2162,,,,
